ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_2	ADMH02000418.1	30277	30699	422	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_ADMH02000418.1_30322_30666(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN66590.1_hypothetical protein AND_001624 [Anopheles darlingi]:58-197	1.3e-74	1	XP_049533068.1_ADP-ribose glycohydrolase OARD1-like [Anopheles darlingi]:58-197	6.6e-74	1	yes	NA	NA	NA	NA
NIRVS_3	ADMH02000547.1	61204	61464	260	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02000547.1_61204_61464(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	yes	NA	NA	NA	NA
NIRVS_4	ADMH02000650.1	53675	53842	167	AAO86641.1_acc|GENBANK|AAO86641.1|GENBANK|AH012705|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02000650.1_53842_53675(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN65449.1_hypothetical protein AND_002781 [Anopheles darlingi]:1009-1063	3.8e-25	2	XP_050088410.1_box A-binding factor [Anopheles aquasalis]:1024-1078	1.9e-24	1	yes	NA	NA	NA	NA
NIRVS_5	ADMH02000650.1	53911	53991	80	BAW33237.1_acc|GENBANK|BAW33237.1|NEIGHBOR|AB558133|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02000650.1_53991_53911(-)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_6	ADMH02000867.1	62364	62618	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02000867.1_62364_62618(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035781331.1_small ubiquitin-related modifier 3-like [Anopheles albimanus] >XP_049531909.1 small ubiquitin-related modifier 3 [Anopheles darlingi] >ETN64814.1 hypothetical protein AND_003436 [Anopheles darlingi]:2-85	9.3e-39	1	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:2-85	2.7e-38	1	yes	NA	NA	NA	NA
NIRVS_7	ADMH02001255.1	2	421	419	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02001255.1_92_421(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_033634917.1_polyubiquitin-C [Asterias rubens]:4-142	1.1e-68	25	XP_033634917.1_polyubiquitin-C [Asterias rubens]:4-142	1.1e-68	15	yes	NA	NA	NA	NA
NIRVS_8	ADMH02001331.1	1649	2959	1310	AFL55643.1_acc|GENBANK|AFL55643.1|NEIGHBOR|JQ799141|truncated_polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02001331.1_2959_1649(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN62976.1_ATP-dependent RNA helicase [Anopheles darlingi]:230-665	1.2e-243	1	ETN62976.1_ATP-dependent RNA helicase [Anopheles darlingi]:230-665	1.2e-243	1	yes	NA	NA	NA	NA
NIRVS_9	ADMH02001548.1	24412	24699	287	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02001548.1_24639_24412(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAH1268080.1_UBA52 [Branchiostoma lanceolatum]:3-90	1.4e-35	1	CAH1268080.1_UBA52 [Branchiostoma lanceolatum]:3-90	1.4e-35	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	JXXB01004259.1	331	696	365	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01004259.1_642_331(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:5-112	2e-26	1	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:5-112	2e-26	1	yes	NA	NA	NA	NA
NIRVS_10	JXXB01018217.1	2244	2546	302	YP_009513240.1_acc|REFSEQ|YP_009513240.1|REFSEQ|NC_039237|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01018217.1_2247_2546(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040152006.1_probable ATP-dependent RNA helicase kurz [Anopheles arabiensis]:650-749	1.6e-45	4	XP_040152006.1_probable ATP-dependent RNA helicase kurz [Anopheles arabiensis]:650-749	1.6e-45	3	yes	NA	NA	NA	NA
NIRVS_11	JXXB01020716.1	1	168	167	QFX66041.1_acc|GENBANK|QFX66041.1|NEIGHBOR|MK775204|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01020716.1_168_1(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:55-109	4.8e-20	3	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:55-109	4.8e-20	3	yes	NA	NA	NA	NA
NIRVS_12	JXXB01021250.1	13492	13746	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01021250.1_13746_13492(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:1-84	4.6e-38	1	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:1-84	4.6e-38	1	yes	NA	NA	NA	NA
NIRVS_13	JXXB01021320.1	5621	6667	1046	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_JXXB01021320.1_5621_6667(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB40810.1_AGAP001338-PA-like protein [Anopheles sinensis]:187-533	8.2e-190	1	XP_041760558.1_probable ATP-dependent RNA helicase DHX34 [Anopheles merus] >XP_041760559.1 probable ATP-dependent RNA helicase DHX34 [Anopheles merus]:185-533	4.1e-189	1	yes	NA	NA	NA	NA
NIRVS_14	JXXB01021541.1	1167	2168	1001	AHN82189.1_acc|GENBANK|AHN82189.1|NEIGHBOR|KF918753|polyprotein_[Border_disease_virus]_taxid=358764_JXXB01021541.1_2156_1167(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	EAA05149.4_AGAP011149-PA, partial [Anopheles gambiae str. PEST]:84-416	9.9e-185	4	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:109-441	9.9e-185	3	yes	NA	NA	NA	NA
NIRVS_15	JXXB01024901.1	5488	5879	391	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01024901.1_5816_5556(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_028519071.1_polyubiquitin [Exaiptasia diaphana]:12-119	1.1e-22	1	XP_028519071.1_polyubiquitin [Exaiptasia diaphana]:12-119	1.1e-22	1	yes	NA	NA	NA	NA
NIRVS_16	JXXB01027590.1	1076	2248	1172	AID49629.1_acc|GENBANK|AID49629.1|NEIGHBOR|KJ627180|polyprotein_[Bovine_viral_diarrhea_virus_3]_taxid=381707_JXXB01027590.1_1076_2248(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040168637.1_ATP-dependent DNA/RNA helicase DHX36 [Anopheles arabiensis]:278-663	8.6e-180	1	XP_040168637.1_ATP-dependent DNA/RNA helicase DHX36 [Anopheles arabiensis]:278-663	8.6e-180	1	yes	NA	NA	NA	NA
NIRVS_17	JXXB01029336.1	19463	19723	260	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01029336.1_19723_19463(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-116	3.5e-41	13	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-116	3.5e-41	11	yes	NA	NA	NA	NA
NIRVS_18	JXXB01035103.1	65	274	209	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01035103.1_262_65(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053677970.1_UV excision repair protein RAD23 homolog B-like [Anopheles nili]:1-63	2.5e-21	1	XP_053677970.1_UV excision repair protein RAD23 homolog B-like [Anopheles nili]:1-63	2.5e-21	1	yes	NA	NA	NA	NA
NIRVS_19	JXXB01037368.1	5090	5254	164	AAD44044.1_acc|GENBANK|AAD44044.1|GENBANK|AF104027|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01037368.1_5254_5090(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040224975.1_E3 ubiquitin-protein ligase parkin [Anopheles coluzzii] >XP_316606.3 E3 ubiquitin-protein ligase parkin isoform X2 [Anopheles gambiae]:32-85	2.1e-20	5	XP_040224975.1_E3 ubiquitin-protein ligase parkin [Anopheles coluzzii] >XP_316606.3 E3 ubiquitin-protein ligase parkin isoform X2 [Anopheles gambiae]:32-85	2.1e-20	4	yes	NA	NA	NA	NA
NIRVS_2	JXXB01005625.1	966	1136	170	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01005625.1_966_1136(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-49	2e-13	13	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-49	2e-13	9	yes	NA	NA	NA	NA
NIRVS_20	JXXB01037417.1	8218	8472	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01037417.1_8472_8218(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058060693.1_small ubiquitin-related modifier 3 [Anopheles bellator]:1-84	7.1e-39	2	XP_058060693.1_small ubiquitin-related modifier 3 [Anopheles bellator]:1-84	7.1e-39	2	yes	NA	NA	NA	NA
NIRVS_21	JXXB01040490.1	3	656	653	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01040490.1_452_6(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-244	1e-105	2	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-244	1e-105	1	yes	NA	NA	NA	NA
NIRVS_22	JXXB01040490.1	2010	2651	641	QFX66041.1_acc|GENBANK|QFX66041.1|NEIGHBOR|MK775204|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01040490.1_2463_2651(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058060233.1_polyubiquitin-B-like [Anopheles bellator]:1-195	1.7e-97	4	XP_058060233.1_polyubiquitin-B-like [Anopheles bellator]:1-195	1.7e-97	4	yes	NA	NA	NA	NA
NIRVS_3	JXXB01005625.1	1171	1293	122	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01005625.1_1171_1293(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_001861568.1_small ubiquitin-related modifier 3 [Culex quinquefasciatus] >XP_052563608.1 small ubiquitin-related modifier 3-like [Culex pipiens pallens] >EDS35828.1 conserved hypothetical protein [Culex quinquefasciatus]:50-85	6.7e-11	15	XP_035904206.1_small ubiquitin-related modifier 3-like isoform X2 [Anopheles stephensi]:54-89	6.7e-11	11	yes	NA	NA	NA	NA
NIRVS_4	JXXB01010555.1	1643	1771	128	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01010555.1_1649_1768(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG9334209.1_hypothetical protein JZ751_008507 [Albula glossodonta]:63-103	8.2e-12	1	NWS38167.1_UBB protein [Probosciger aterrimus]:153-194	3.1e-11	1	yes	NA	NA	NA	NA
NIRVS_5	JXXB01013009.1	6973	7944	971	YP_008992092.1_acc|REFSEQ|YP_008992092.1|REFSEQ|NC_023176|polyprotein_[Porcine_pestivirus_isolate_Bungowannah]_taxid=412969_JXXB01013009.1_6973_7905(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:496-818	2.2e-181	1	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:496-818	2.2e-181	1	yes	NA	NA	NA	NA
NIRVS_6	JXXB01014831.1	12210	12386	176	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXB01014831.1_12386_12258(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	EIE88012.1_polyubiquitin [Rhizopus delemar RA 99-880] >KAG1052945.1 hypothetical protein G6F43_004939 [Rhizopus delemar] >KAG1551251.1 hypothetical protein G6F51_001958 [Rhizopus arrhizus] >KAG1465603.1 hypothetical protein G6F55_001032 [Rhizopus delemar] >KAG1504329.1 hypothetical protein G6F54_001070 [Rhizopus delemar]:110-162	2e-16	2	KAH6913971.1_ubiquitin-like protein [Coprinopsis sp. MPI-PUGE-AT-0042]:34-93	2e-16	1	yes	NA	NA	NA	NA
NIRVS_7	JXXB01016023.1	520	927	407	AAG13373.1_acc|GENBANK|AAG13373.1|GENBANK|AF268180|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXB01016023.1_846_520(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058812424.1_uncharacterized protein LOC131676979 [Topomyia yanbarensis] >XP_058812425.1 uncharacterized protein LOC131676979 [Topomyia yanbarensis]:761-859	5e-34	1	XP_055551799.1_dnaJ homolog dnj-5 [Wyeomyia smithii]:747-845	1.1e-33	1	yes	NA	NA	NA	NA
NIRVS_8	JXXB01016897.1	15996	16364	368	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_JXXB01016897.1_16361_16014(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049285055.1_ADP-ribose glycohydrolase OARD1-like [Anopheles funestus]:63-184	1.1e-53	1	XP_049285055.1_ADP-ribose glycohydrolase OARD1-like [Anopheles funestus]:63-184	1.1e-53	1	yes	NA	NA	NA	NA
NIRVS_9	JXXB01017565.1	757	1314	557	AYV99177.1_acc|GENBANK|AYV99177.1|GENBANK|MH282908|polyprotein_[Bat_pestivirus_BtSk-PestV-1/GX2017]_taxid=2487338_JXXB01017565.1_820_1215(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_312084.5_probable ATP-dependent RNA helicase spindle-E [Anopheles gambiae] >Q7QCW2.5 RecName: Full=Probable ATP-dependent RNA helicase spindle-E [Anopheles gambiae] >EAA07697.5 AGAP002829-PA [Anopheles gambiae str. PEST]:126-310	4.6e-83	3	XP_040169765.1_probable ATP-dependent RNA helicase spindle-E [Anopheles arabiensis]:126-310	4.6e-83	2	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APHL01000091.1	93384	93731	347	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01000091.1_93716_93384(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035900566.1_uncharacterized protein LOC118506894 [Anopheles stephensi]:924-1012	4.5e-36	5	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:906-994	4.5e-36	1	yes	NA	NA	NA	NA
NIRVS_10	APHL01002122.1	38354	38599	245	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01002122.1_38381_38599(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	1.8e-31	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	1.8e-31	1	yes	NA	NA	NA	NA
NIRVS_11	APHL01002214.1	32595	32882	287	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01002214.1_32658_32882(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	OII78277.1_ubiquitin family protein [Cryptosporidium andersoni]:31-122	2.7e-34	1	OII78277.1_ubiquitin family protein [Cryptosporidium andersoni]:31-122	2.7e-34	1	yes	NA	NA	NA	NA
NIRVS_12	APHL01003100.1	18956	19927	971	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_APHL01003100.1_19927_18956(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:495-817	1.7e-181	1	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:495-817	1.7e-181	1	yes	NA	NA	NA	NA
NIRVS_13	APHL01003976.1	7845	7925	80	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01003976.1_7925_7845(-)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_14	APHL01003976.1	8011	8235	224	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01003976.1_8145_8026(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_031440432.1_tripartite motif-containing protein 29 isoform X1 [Clupea harengus]:243-289	5.3e-14	1	XP_031440432.1_tripartite motif-containing protein 29 isoform X1 [Clupea harengus]:243-289	5.3e-14	1	yes	NA	NA	NA	NA
NIRVS_15	APHL01004161.1	50181	50330	149	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01004161.1_50181_50330(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052889953.1_small ubiquitin-related modifier 3-like [Anopheles moucheti] >XP_053667425.1 small ubiquitin-related modifier 3-like [Anopheles marshallii]:6-49	6e-14	2	XP_052889953.1_small ubiquitin-related modifier 3-like [Anopheles moucheti] >XP_053667425.1 small ubiquitin-related modifier 3-like [Anopheles marshallii]:6-49	6e-14	2	yes	NA	NA	NA	NA
NIRVS_16	APHL01004161.1	50368	50646	278	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01004161.1_50368_50646(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_030244838.1_small ubiquitin-related modifier 3-like [Drosophila navojoa] >TDG40975.1 hypothetical protein AWZ03_012600 [Drosophila navojoa]:37-100	7.1e-16	1	XP_049278431.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:38-90	2.1e-15	1	yes	NA	NA	NA	NA
NIRVS_17	APHL01005937.1	2	1996	1994	YP_009388577.1_acc|REFSEQ|YP_009388577.1|REFSEQ|NC_035118|polyprotein_[Karumba_virus]_taxid=1969397_APHL01005937.1_2_1978(+)	25	24	0.96	AOR51362.1_polyprotein, partial 	Anopheles flavivirus-like 1	0.0	7	3	93.5	99.0	892	1549	2021	1903413	AOR51362.1	DAA79973.1_TPA_exp: NS4A/B and NS5-like protein, partial [Anopheles minimus]:1-627	0.0	1	DAA79973.1_TPA_exp: NS4A/B and NS5-like protein, partial [Anopheles minimus]:1-627	0.0	1	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_2	APHL01000225.1	13940	14731	791	AAD44040.1_acc|GENBANK|AAD44040.1|GENBANK|AF104023|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01000225.1_14416_14153(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058060233.1_polyubiquitin-B-like [Anopheles bellator]:1-231	6.3e-118	1	XP_058060233.1_polyubiquitin-B-like [Anopheles bellator]:1-231	6.3e-118	1	yes	NA	NA	NA	NA
NIRVS_3	APHL01000225.1	15886	16845	959	AAF73908.1_acc|GENBANK|AAF73908.1|GENBANK|AF227253|polyprotein_[Bovine_viral_diarrhea_virus-1_strain_CP821]_taxid=120950_APHL01000225.1_16189_16632(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-335	6.4e-157	1	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-335	6.4e-157	1	yes	NA	NA	NA	NA
NIRVS_4	APHL01000225.1	18491	18856	365	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01000225.1_18566_18856(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_015502306.1_ubiquitin [Parus major]:32-124	1.1e-35	1	XP_015502306.1_ubiquitin [Parus major]:32-124	1.1e-35	1	yes	NA	NA	NA	NA
NIRVS_5	APHL01000310.1	69501	69740	239	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01000310.1_69740_69501(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:11-89	1.1e-36	5	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:11-89	1.1e-36	4	yes	NA	NA	NA	NA
NIRVS_6	APHL01000373.1	74094	74402	308	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APHL01000373.1_74136_74402(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040152014.1_gamma-aminobutyric acid receptor-associated protein [Anopheles arabiensis] >XP_040228950.1 gamma-aminobutyric acid receptor-associated protein [Anopheles coluzzii] >XP_312238.3 gamma-aminobutyric acid receptor-associated protein [Anopheles gambiae] >EAA44892.3 AGAP002685-PA [Anopheles gambiae str. PEST]:29-117	7.1e-41	6	XP_052867451.1_gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii] >XP_052868731.1 gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii]:29-117	7.1e-41	5	yes	NA	NA	NA	NA
NIRVS_7	APHL01000538.1	107777	108193	416	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_APHL01000538.1_107777_108193(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050071236.1_ADP-ribose glycohydrolase OARD1-like [Anopheles maculipalpis]:50-187	3.6e-64	2	XP_050071236.1_ADP-ribose glycohydrolase OARD1-like [Anopheles maculipalpis]:50-187	3.6e-64	2	yes	NA	NA	NA	NA
NIRVS_8	APHL01000539.1	1	510	509	AAD44044.1_acc|GENBANK|AAD44044.1|GENBANK|AF104027|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APHL01000539.1_280_507(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_010015991.1_PREDICTED: polyubiquitin-B isoform X1 [Nestor notabilis]:137-305	4.1e-86	25	CAC5396915.1_UBC [Mytilus coruscus]:512-680	4.1e-86	15	yes	NA	NA	NA	NA
